ROLLINGDB_ID,POS
ERR5918152,497491
ERR5918152,797736
ERR5918152,931123
ERR5918152,1759252
ERR5918152,2505085
TDR215S192L002,62657
TDR215S192L002,514245
TDR215S192L002,1759252
ERR4810632,1759252
ERR4810632,4246508
ERR4810632,4307886
ERR3287420,497491
ERR3287420,797736
ERR3287420,931123
ERR3287420,1759252
ERR3287420,2505085
ERR2510532,931123
ERR2510532,1759252
ERR2510532,3273107
ERR4822509,1719757
ERR4822509,1759252
ERR4797079,931123
ERR4797079,1759252
ERR4797079,3273107
ERR4797079,3722702
ERR4830449,497491
ERR4830449,797736
ERR4830449,931123
ERR4830449,1759252
ERR4830449,2505085
SAMN02380996,874787
SAMN02380996,1759252
SAMN02380996,3466426
SAMN02380996,4260268
TRL0037452,355181
TRL0037452,1759252
TRL0037452,4151558
TRL0037452,4307886
ERR4829703,62657
ERR4829703,107794
ERR4829703,891756
ERR4829703,1759252
ERR4829183,931123
ERR4829183,1759252
ERR4829183,3273107
ERR4829183,3722702
ERR4829373,764995
ERR4829373,1132368
ERR4829373,1759252
ERR4829373,3977226
19-002-0086,497491
19-002-0086,797736
19-002-0086,931123
19-002-0086,1759252
19-002-0086,2505085
ERR3287495,62657
ERR3287495,514245
ERR3287495,1759252
ERR3287495,4229087
ERR4812789,497491
ERR4812789,797736
ERR4812789,931123
ERR4812789,1759252
ERR4812789,2505085
ERR2184497,764995
ERR2184497,1759252
ERR2184497,3977226
ERR2184497,4398141
C331,497491
C331,797736
C331,931123
C331,1759252
C331,2505085
C331,4248115
ERR4809067,497491
ERR4809067,797736
ERR4809067,931123
ERR4809067,1759252
ERR4809067,2505085
ERR4809067,4248115
ERR4812617,62657
ERR4812617,107794
ERR4812617,891756
ERR4812617,1759252
ERR2510371,931123
ERR2510371,1759252
ERR2510371,3273107
ERR4809174,497491
ERR4809174,797736
ERR4809174,931123
ERR4809174,1759252
ERR4809174,2505085
ERR4830038,497491
ERR4830038,797736
ERR4830038,931123
ERR4830038,1759252
ERR4830038,2505085
ERR4829632,403364
ERR4829632,764995
ERR4829632,1759252
ERR2510277,931123
ERR2510277,1759252
ERR2510277,3273107
ERR4811296,497491
ERR4811296,797736
ERR4811296,931123
ERR4811296,1759252
ERR4811296,2505085
ERR4811296,4248115
ERR4831756,346693
ERR4831756,497491
ERR4831756,931123
ERR4831756,1759252
ERR4831756,2505085
ERR4813310,497491
ERR4813310,797736
ERR4813310,931123
ERR4813310,1759252
ERR4813310,2505085
ERR4811791,403364
ERR4811791,764995
ERR4811791,1759252
ERR4797542,497491
ERR4797542,797736
ERR4797542,931123
ERR4797542,1759252
ERR4797542,2505085
ERR4797542,4248115
ERR4814027,764995
ERR4814027,1132368
ERR4814027,1759252
ERR4814027,3977226
ERR4830811,931123
ERR4830811,1084911
ERR4830811,1759252
ERR4830811,3273107
ERR4828664,497491
ERR4828664,797736
ERR4828664,931123
ERR4828664,1759252
ERR4828664,2505085
ERR4831432,931123
ERR4831432,1759252
ERR4831432,3273107
ERR4831170,62657
ERR4831170,107794
ERR4831170,891756
ERR4831170,1759252
ERR4810993,497491
ERR4810993,797736
ERR4810993,931123
ERR4810993,1759252
ERR4810993,2505085
ERR3287600,1759252
ERR3287600,3836739
ERR4822564,403364
ERR4822564,764995
ERR4822564,1759252
ERR4828722,497491
ERR4828722,797736
ERR4828722,931123
ERR4828722,1759252
ERR4828722,2505085
IDR1900011934,1759252
IDR1900011934,3836739
23880,346693
23880,497491
23880,931123
23880,1759252
23880,2505085
ERR4796376,931123
ERR4796376,1759252
ERR4796376,3273107
JPN-R2011-0073,346693
JPN-R2011-0073,497491
JPN-R2011-0073,931123
JPN-R2011-0073,1759252
JPN-R2011-0073,2505085
IDR1900007826,764995
IDR1900007826,1132368
IDR1900007826,1759252
IDR1900007826,3977226
ERR4813900,764995
ERR4813900,1759252
Peru4611,355181
Peru4611,1759252
Peru4611,4151558
Peru4611,4307886
ERR4829978,1759252
ERR4829978,3466426
ERR4809081,497491
ERR4809081,797736
ERR4809081,931123
ERR4809081,1759252
ERR4809081,2505085
Peru4085,403364
Peru4085,764995
Peru4085,1759252
Peru4677,764995
Peru4677,1132368
Peru4677,1759252
Peru4677,3977226
TDR151S117L002,1501468
TDR151S117L002,1759252
TDR151S117L002,3466426
TDR151S117L002,4260268
ERR4830124,497491
ERR4830124,797736
ERR4830124,931123
ERR4830124,1759252
ERR4830124,2505085
ERR4812285,1759252
ERR4811777,764995
ERR4811777,1132368
ERR4811777,1759252
ERR4811777,3977226
ERR4822439,497491
ERR4822439,797736
ERR4822439,931123
ERR4822439,1759252
ERR4822439,2505085
ERR4809141,764995
ERR4809141,1132368
ERR4809141,1502120
ERR4809141,1759252
ERR4809141,3977226
ERR4810617,1719757
ERR4810617,1759252
ERR4812007,764995
ERR4812007,1759252
ERR4812007,3977226
ERR4812007,4398141
JPN-R2011-0064,497491
JPN-R2011-0064,797736
JPN-R2011-0064,931123
JPN-R2011-0064,1759252
JPN-R2011-0064,2505085
ERR4828569,497491
ERR4828569,931123
ERR4828569,1759252
ERR4828569,1881090
ERR4822478,615938
ERR4822478,931123
ERR4822478,1759252
ERR4822478,2622402
ERR4822478,4404247
ERR4811393,1759252
ERR4811393,2875883
ERR4811393,3466426
ERR4811393,4125058
ERR4829396,1759252
ERR4829396,3836739
ERR4831950,497491
ERR4831950,797736
ERR4831950,931123
ERR4831950,1759252
ERR4831950,2505085
TRL0115095,62657
TRL0115095,514245
TRL0115095,1759252
TRL0115095,4229087
Peru5077,62657
Peru5077,107794
Peru5077,891756
Peru5077,1759252
Peru5425,62657
Peru5425,107794
Peru5425,891756
Peru5425,1759252
ERR4796841,615938
ERR4796841,931123
ERR4796841,1759252
ERR4796841,2622402
ERR4796841,4404247
ERR4831988,1759252
ERR4810911,497491
ERR4810911,797736
ERR4810911,931123
ERR4810911,1759252
ERR4810911,2505085
ERR3287493,497491
ERR3287493,797736
ERR3287493,931123
ERR3287493,1759252
ERR3287493,2505085
Peru4135,62657
Peru4135,107794
Peru4135,891756
Peru4135,1759252
ERR4810951,497491
ERR4810951,797736
ERR4810951,931123
ERR4810951,1759252
ERR4810951,2505085
SAMN02364078,497491
SAMN02364078,797736
SAMN02364078,931123
SAMN02364078,1759252
SAMN02364078,2505085
SAMN02364078,4248115
ERR4809319,346693
ERR4809319,497491
ERR4809319,931123
ERR4809319,1759252
ERR4809319,2505085
ERR4813238,497491
ERR4813238,797736
ERR4813238,931123
ERR4813238,1759252
ERR4813238,2505085
ERR4829031,764995
ERR4829031,1132368
ERR4829031,1759252
ERR4829031,3977226
ERR4811027,497491
ERR4811027,797736
ERR4811027,931123
ERR4811027,1759252
ERR4811027,2505085
ERR4828703,497491
ERR4828703,797736
ERR4828703,931123
ERR4828703,1759252
ERR4828703,2505085
ERR4812723,497491
ERR4812723,797736
ERR4812723,931123
ERR4812723,1759252
ERR4812723,2505085
ERR4812686,764995
ERR4812686,1759252
ERR4812686,4316114
ERR2510671,62657
ERR2510671,107794
ERR2510671,891756
ERR2510671,1759252
ERR2184458,403364
ERR2184458,764995
ERR2184458,1759252
ERR4797152,497491
ERR4797152,797736
ERR4797152,931123
ERR4797152,1759252
ERR4797152,2505085
ERR2184338,1759252
ERR4810488,1719757
ERR4810488,1759252
ERR4811429,1759252
ERR4811429,2875883
ERR4811429,3466426
ERR4811429,4125058
ERR4812395,403364
ERR4812395,764995
ERR4812395,1759252
22755,497491
22755,797736
22755,931123
22755,1759252
22755,2505085
22755,4248115
GA020-56,1759252
GA020-56,3836739
ERR4831515,931123
ERR4831515,1759252
ERR4831515,3273107
1806,931123
1806,1759252
1806,1882180
1806,2831482
ERR4798348,764995
ERR4798348,1132368
ERR4798348,1759252
ERR4798348,3977226
ERR2510250,931123
ERR2510250,1759252
ERR2510250,3273107
ERR2184611,1759252
ERR2184611,4249732
ERR2510367,931123
ERR2510367,1759252
ERR2510367,3273107
ERR4830216,497491
ERR4830216,797736
ERR4830216,931123
ERR4830216,1759252
ERR4830216,2505085
Peru3055,62657
Peru3055,107794
Peru3055,891756
Peru3055,1759252
C079,62657
C079,514245
C079,1759252
C079,4229087
ERR4830298,497491
ERR4830298,797736
ERR4830298,931123
ERR4830298,1759252
ERR4830298,2505085
ERR4830874,355181
ERR4830874,1759252
ERR4830874,4151558
ERR4830874,4307886
ERR4811333,1487796
ERR4811333,1759252
ERR4811333,2411730
ERR3287456,764995
ERR3287456,1132368
ERR3287456,1759252
ERR3287456,3977226
Peru4557,62657
Peru4557,107794
Peru4557,891756
Peru4557,1759252
ERR4809359,346693
ERR4809359,497491
ERR4809359,931123
ERR4809359,1759252
ERR4809359,2505085
TRL0115197,346693
TRL0115197,497491
TRL0115197,931123
TRL0115197,1759252
TRL0115197,2505085
ERR4830106,497491
ERR4830106,797736
ERR4830106,931123
ERR4830106,1759252
ERR4830106,2505085
ERR4811862,62657
ERR4811862,107794
ERR4811862,891756
ERR4811862,1759252
ERR4812991,403364
ERR4812991,764995
ERR4812991,1759252
ERR4811940,1759252
ERR4811940,2694560
ERR4811940,4151558
ERR4811940,4307886
ERR4830624,497491
ERR4830624,797736
ERR4830624,931123
ERR4830624,1759252
ERR4830624,2505085
ERR2184380,1759252
ERR2184380,4249732
ERR4810832,1719757
ERR4810832,1759252
ERR4831426,931123
ERR4831426,1759252
ERR4831426,3273107
KOR-K2016-0174,346693
KOR-K2016-0174,497491
KOR-K2016-0174,931123
KOR-K2016-0174,1759252
KOR-K2016-0174,2505085
ERR4810921,497491
ERR4810921,797736
ERR4810921,931123
ERR4810921,1759252
ERR4810921,2505085
ERR4828909,497491
ERR4828909,797736
ERR4828909,931123
ERR4828909,1759252
ERR4828909,2505085
ERR4831782,497491
ERR4831782,797736
ERR4831782,931123
ERR4831782,1759252
ERR4831782,2505085
Peru4151,1759252
Peru4151,3836739
ERR4829113,1759252
ERR4829113,3836739
ERR4829902,764995
ERR4829902,1132368
ERR4829902,1759252
ERR4829902,3977226
ERR3287830,62657
ERR3287830,107794
ERR3287830,891756
ERR3287830,1759252
ERR4830506,403364
ERR4830506,764995
ERR4830506,1759252
ERR4811652,497491
ERR4811652,797736
ERR4811652,931123
ERR4811652,1759252
ERR4811652,2505085
Peru4531,62657
Peru4531,107794
Peru4531,891756
Peru4531,1759252
ERR4808910,346693
ERR4808910,497491
ERR4808910,931123
ERR4808910,1759252
ERR4808910,2505085
ERR4828297,497491
ERR4828297,797736
ERR4828297,931123
ERR4828297,1759252
ERR4828297,2505085
ERR4812317,764995
ERR4812317,1759252
ERR4796639,931123
ERR4796639,1759252
ERR4796639,3273107
ERR4796639,3722702
ERR3287501,764995
ERR3287501,1132368
ERR3287501,1759252
ERR3287501,3977226
ERR4810729,497491
ERR4810729,797736
ERR4810729,931123
ERR4810729,1759252
ERR4810729,2505085
JPN-R2011-0066,615938
JPN-R2011-0066,931123
JPN-R2011-0066,1759252
JPN-R2011-0066,3479545
ERR4813969,403364
ERR4813969,764995
ERR4813969,1759252
ERR4831627,1719757
ERR4831627,1759252
Peru3008,403364
Peru3008,764995
Peru3008,1759252
ERR4811095,1719757
ERR4811095,1759252
ERR4822533,931123
ERR4822533,1759252
ERR4822533,3273107
TRL0115824,615938
TRL0115824,931123
TRL0115824,1759252
TRL0115824,3470377
KOR-K2016-0143,346693
KOR-K2016-0143,497491
KOR-K2016-0143,931123
KOR-K2016-0143,1759252
KOR-K2016-0143,2505085
ERR4830239,497491
ERR4830239,797736
ERR4830239,931123
ERR4830239,1759252
ERR4830239,2505085
ERR4829089,355181
ERR4829089,1759252
ERR4829089,4151558
ERR4829089,4307886
ERR4812165,403364
ERR4812165,764995
ERR4812165,1759252
ERR4828423,615938
ERR4828423,931123
ERR4828423,1759252
ERR4828423,3479545
ERR4831078,497491
ERR4831078,797736
ERR4831078,931123
ERR4831078,1759252
ERR4831078,2505085
ERR4830248,497491
ERR4830248,797736
ERR4830248,931123
ERR4830248,1759252
ERR4830248,2505085
C006,346693
C006,497491
C006,931123
C006,1759252
C006,2505085
IDR1700027275,931123
IDR1700027275,1759252
IDR1700027275,3273107
IDR1700027275,3722702
ERR4808911,764995
ERR4808911,1759252
ERR4808911,3388166
ERR4808911,4316114
ERR2510622,931123
ERR2510622,1759252
ERR2510622,3273107
ERR2510710,497491
ERR2510710,797736
ERR2510710,931123
ERR2510710,1759252
ERR2510710,2505085
C351,62657
C351,514245
C351,1759252
C351,4229087
ERR4828648,615938
ERR4828648,931123
ERR4828648,1759252
ERR4828648,3021283
ERR4828648,3216553
ERR4828648,4404247
ERR4811158,346693
ERR4811158,497491
ERR4811158,931123
ERR4811158,1759252
ERR4811158,2505085
ERR4830374,497491
ERR4830374,797736
ERR4830374,931123
ERR4830374,1759252
ERR4830374,2505085
ERR4828496,497491
ERR4828496,797736
ERR4828496,931123
ERR4828496,1759252
ERR4828496,2505085
Peru3303,764995
Peru3303,1759252
Peru3303,4316114
IDR2000007236,764995
IDR2000007236,1132368
IDR2000007236,1759252
IDR2000007236,3977226
ERR2184524,62657
ERR2184524,107794
ERR2184524,891756
ERR2184524,1759252
Peru4067,62657
Peru4067,107794
Peru4067,891756
Peru4067,1759252
21849,764995
21849,1132368
21849,1502120
21849,1759252
21849,3977226
ERR4830019,1719757
ERR4830019,1759252
ERR4831941,497491
ERR4831941,797736
ERR4831941,931123
ERR4831941,1759252
ERR4831941,2505085
ERR4797084,497491
ERR4797084,797736
ERR4797084,931123
ERR4797084,1759252
ERR4797084,2505085
IDR1900025325,1759252
IDR1900025325,4246508
IDR1900025325,4307886
TRL0115445,497491
TRL0115445,797736
TRL0115445,931123
TRL0115445,1759252
TRL0115445,2505085
TRL0115445,4248115
ERR4813986,62657
ERR4813986,107794
ERR4813986,891756
ERR4813986,1759252
ERR4831051,1759252
ERR4831051,3836739
ERR4830403,497491
ERR4830403,797736
ERR4830403,931123
ERR4830403,1759252
ERR4830403,2505085
ERR4830835,1487796
ERR4830835,1759252
ERR4830835,2411730
KOR-K2016-0173,346693
KOR-K2016-0173,497491
KOR-K2016-0173,931123
KOR-K2016-0173,1759252
KOR-K2016-0173,2505085
ERR4812040,403364
ERR4812040,764995
ERR4812040,1759252
ERR4811127,497491
ERR4811127,797736
ERR4811127,931123
ERR4811127,1759252
ERR4811127,2505085
ERR4830179,403364
ERR4830179,764995
ERR4830179,1759252
ERR4796504,615938
ERR4796504,931123
ERR4796504,1759252
ERR4796504,2622402
ERR4796504,4404247
ERR4828741,615938
ERR4828741,931123
ERR4828741,1759252
ERR4828741,3021283
ERR4828741,4404247
Peru4916,403364
Peru4916,764995
Peru4916,1759252
ERR4828647,615938
ERR4828647,931123
ERR4828647,1759252
ERR4828647,3021283
ERR4828647,3216553
ERR4828647,4404247
ERR4810731,1719757
ERR4810731,1759252
ERR4830633,1759252
ERR4830633,3836739
SAMEA3558181,346693
SAMEA3558181,497491
SAMEA3558181,931123
SAMEA3558181,1759252
SAMEA3558181,2505085
Peru4012,1759252
Peru4012,3836739
ERR2510449,931123
ERR2510449,1759252
ERR2510449,3273107
IDR1800047253,497491
IDR1800047253,797736
IDR1800047253,931123
IDR1800047253,1759252
IDR1800047253,2505085
IDR1800047253,4248115
Peru5450,62657
Peru5450,107794
Peru5450,891756
Peru5450,1759252
ERR4830831,1487796
ERR4830831,1759252
ERR4830831,2411730
ERR4830169,497491
ERR4830169,797736
ERR4830169,931123
ERR4830169,1759252
ERR4830169,2505085
ERR4811287,497491
ERR4811287,797736
ERR4811287,931123
ERR4811287,1759252
ERR4811287,2505085
Peru4915,62657
Peru4915,514245
Peru4915,1759252
SAMN02360618,497491
SAMN02360618,797736
SAMN02360618,931123
SAMN02360618,1759252
SAMN02360618,2505085
TDR170S177L002,62657
TDR170S177L002,107794
TDR170S177L002,891756
TDR170S177L002,1759252
C283,1759252
C283,4249732
JPN-R2013-0099,497491
JPN-R2013-0099,797736
JPN-R2013-0099,931123
JPN-R2013-0099,1759252
JPN-R2013-0099,2505085
Peru4324,403364
Peru4324,764995
Peru4324,1759252
Peru3423,403364
Peru3423,764995
Peru3423,1759252
ERR4813962,62657
ERR4813962,107794
ERR4813962,891756
ERR4813962,1759252
ERR4811532,497491
ERR4811532,797736
ERR4811532,931123
ERR4811532,1759252
ERR4811532,2505085
ERR4811532,4248115
ERR2510636,1759252
ERR2510636,3836739
ERR4797104,615938
ERR4797104,931123
ERR4797104,1759252
ERR4797104,2622402
ERR4797104,4404247
ERR4830193,497491
ERR4830193,797736
ERR4830193,931123
ERR4830193,1759252
ERR4830193,2505085
ERR4810973,497491
ERR4810973,797736
ERR4810973,931123
ERR4810973,1759252
ERR4810973,2505085
ERR4829436,1759252
ERR4829436,3466426
ERR4829436,4125058
SAMEA3558128,1759252
ERR4829101,931123
ERR4829101,1084911
ERR4829101,1759252
ERR4829101,3273107
ERR4813472,62657
ERR4813472,514245
ERR4813472,1759252
ERR5917699,62657
ERR5917699,107794
ERR5917699,891756
ERR5917699,1759252
M0022618-4,62657
M0022618-4,107794
M0022618-4,891756
M0022618-4,1759252
ERR4813104,62657
ERR4813104,107794
ERR4813104,891756
ERR4813104,1759252
ERR4812188,1759252
ERR4812188,4249732
ERR4796638,615938
ERR4796638,931123
ERR4796638,1759252
ERR4796638,2622402
ERR4796638,4404247
ERR3287807,497491
ERR3287807,797736
ERR3287807,931123
ERR3287807,1759252
ERR3287807,2505085
ERR2184686,764995
ERR2184686,1132368
ERR2184686,1759252
ERR2184686,3977226
ERR4797698,931123
ERR4797698,1759252
ERR4797698,3273107
ERR4813273,62657
ERR4813273,107794
ERR4813273,891756
ERR4813273,1759252
ERR4813362,497491
ERR4813362,797736
ERR4813362,931123
ERR4813362,1759252
ERR4813362,2505085
ERR3287824,403364
ERR3287824,764995
ERR3287824,1759252
0209688,615938
0209688,931123
0209688,1759252
0209688,3021283
0209688,4404247
ERR4809358,497491
ERR4809358,797736
ERR4809358,931123
ERR4809358,1759252
ERR4809358,2505085
ERR4809358,4248115
ERR4829079,62657
ERR4829079,107794
ERR4829079,891756
ERR4829079,1759252
ERR4796945,497491
ERR4796945,797736
ERR4796945,931123
ERR4796945,1759252
ERR4796945,2505085
ERR4829952,931123
ERR4829952,1759252
ERR4829952,3273107
ERR4813412,497491
ERR4813412,797736
ERR4813412,931123
ERR4813412,1759252
ERR4813412,2505085
Peru4120,62657
Peru4120,107794
Peru4120,891756
Peru4120,1759252
ERR4796475,1719757
ERR4796475,1759252
Peru4586,403364
Peru4586,764995
Peru4586,1759252
ERR4829157,1759252
ERR4829157,2875883
ERR4829157,3466426
ERR4829157,4125058
ERR4830591,497491
ERR4830591,797736
ERR4830591,931123
ERR4830591,1759252
ERR4830591,2505085
ERR4832048,497491
ERR4832048,797736
ERR4832048,931123
ERR4832048,1759252
ERR4832048,2505085
ERR4811092,1487796
ERR4811092,1759252
ERR4811092,2411730
ERR4796977,497491
ERR4796977,797736
ERR4796977,931123
ERR4796977,1759252
ERR4796977,2505085
ERR4796977,3836274
ERR4809158,497491
ERR4809158,797736
ERR4809158,931123
ERR4809158,1759252
ERR4809158,2505085
ERR4796637,615938
ERR4796637,931123
ERR4796637,1491275
ERR4796637,1759252
ERR4796637,4404247
TRL0038616,497491
TRL0038616,797736
TRL0038616,931123
TRL0038616,1759252
TRL0038616,2505085
SAMEA3558204,403364
SAMEA3558204,764995
SAMEA3558204,1759252
ERR4812006,1759252
1852,764995
1852,1759252
1852,3977226
1852,4398141
ERR4797062,931123
ERR4797062,1084911
ERR4797062,1759252
ERR4797062,3273107
M0019715-3,62657
M0019715-3,107794
M0019715-3,891756
M0019715-3,1759252
ERR4831994,497491
ERR4831994,797736
ERR4831994,931123
ERR4831994,1759252
ERR4831994,2505085
TDR84S93L002,497491
TDR84S93L002,797736
TDR84S93L002,931123
TDR84S93L002,1759252
TDR84S93L002,2505085
IDR1900007808,62657
IDR1900007808,107794
IDR1900007808,891756
IDR1900007808,1759252
ERR4829515,1759252
ERR4829515,4249732
ERR4810557,1719757
ERR4810557,1759252
ERR4796352,1759252
ERR4796352,3836739
WG00050823,355181
WG00050823,1759252
WG00050823,4151558
WG00050823,4307886
ERR4796721,931123
ERR4796721,1759252
ERR4796721,3273107
NLA000016985,1455780
NLA000016985,1487796
NLA000016985,1759252
NLA000016985,2411730
ERR2510711,783601
ERR2510711,1759252
ERR2510711,2411730
ERR4811888,403364
ERR4811888,764995
ERR4811888,1759252
ERR4797125,615938
ERR4797125,931123
ERR4797125,1491275
ERR4797125,1759252
ERR4797125,4404247
Peru5428,62657
Peru5428,107794
Peru5428,891756
Peru5428,1759252
ERR4812886,403364
ERR4812886,764995
ERR4812886,1759252
ERR4796442,497491
ERR4796442,797736
ERR4796442,931123
ERR4796442,1759252
ERR4796442,2505085
ERR4796442,4248115
Peru3313,403364
Peru3313,764995
Peru3313,1759252
ERR4811983,497491
ERR4811983,797736
ERR4811983,931123
ERR4811983,1759252
ERR4811983,2505085
SAMEA3558129,931123
SAMEA3558129,1759252
SAMEA3558129,3273107
ERR4797406,497491
ERR4797406,797736
ERR4797406,931123
ERR4797406,1759252
ERR4797406,2505085
PE00190349,403364
PE00190349,764995
PE00190349,1759252
ERR4797209,497491
ERR4797209,797736
ERR4797209,931123
ERR4797209,1759252
ERR4797209,2505085
KOR-K2016-0018,346693
KOR-K2016-0018,497491
KOR-K2016-0018,931123
KOR-K2016-0018,1759252
KOR-K2016-0018,2505085
C163,403364
C163,764995
C163,1759252
ERR4830348,615938
ERR4830348,931123
ERR4830348,1759252
ERR4830348,3021283
ERR4830348,3216553
ERR4830348,4404247
ERR4811943,346693
ERR4811943,497491
ERR4811943,931123
ERR4811943,1759252
ERR4811943,2505085
ERR4811778,1759252
ERR4811778,3836739
ERR3287397,1719757
ERR3287397,1759252
ERR4796310,615938
ERR4796310,931123
ERR4796310,1759252
ERR4796310,2622402
ERR4796310,4404247
ERR4809216,62657
ERR4809216,107794
ERR4809216,891756
ERR4809216,1759252
KOR-K2016-0034,346693
KOR-K2016-0034,497491
KOR-K2016-0034,931123
KOR-K2016-0034,1759252
KOR-K2016-0034,2505085
ERR2184576,1759252
ERR2184576,3836739
ERR4828519,497491
ERR4828519,797736
ERR4828519,931123
ERR4828519,1759252
ERR4828519,2505085
Peru4029,62657
Peru4029,107794
Peru4029,891756
Peru4029,1759252
ERR4831871,497491
ERR4831871,797736
ERR4831871,931123
ERR4831871,1759252
ERR4831871,2505085
ERR4797509,931123
ERR4797509,1759252
ERR4797509,3273107
ERR4796800,931123
ERR4796800,1759252
ERR4796800,3273107
Peru4594,403364
Peru4594,764995
Peru4594,1759252
ERR4811845,62657
ERR4811845,107794
ERR4811845,891756
ERR4811845,1759252
ERR4811647,497491
ERR4811647,797736
ERR4811647,931123
ERR4811647,1759252
ERR4811647,2505085
ERR4831090,497491
ERR4831090,797736
ERR4831090,931123
ERR4831090,1759252
ERR4831090,2505085
KOR-K2016-0157,497491
KOR-K2016-0157,797736
KOR-K2016-0157,931123
KOR-K2016-0157,1759252
KOR-K2016-0157,2505085
ERR4831104,497491
ERR4831104,797736
ERR4831104,931123
ERR4831104,1759252
ERR4831104,2505085
ERR4829127,931123
ERR4829127,1759252
ERR4829127,3273107
ERR2184661,62657
ERR2184661,107794
ERR2184661,891756
ERR2184661,1759252
ERR4822525,1759252
ERR4822525,3836739
ERR4828533,615938
ERR4828533,931123
ERR4828533,1759252
ERR4828533,3021283
ERR4828533,3216553
ERR4828533,4404247
ERR4813113,403364
ERR4813113,764995
ERR4813113,1759252
ERR3287701,497491
ERR3287701,797736
ERR3287701,931123
ERR3287701,1759252
ERR3287701,2505085
ERR4812351,764995
ERR4812351,1759252
ERR4812351,3977226
ERR4812351,4398141
ERR4812151,764995
ERR4812151,1759252
ERR4812151,4316114
ERR4829052,62657
ERR4829052,107794
ERR4829052,891756
ERR4829052,1759252
ERR2510255,615938
ERR2510255,931123
ERR2510255,1759252
ERR2510255,3470377
SAMN02360587,346693
SAMN02360587,497491
SAMN02360587,931123
SAMN02360587,1759252
SAMN02360587,2505085
ERR4797397,931123
ERR4797397,1759252
ERR4797397,3273107
ERR4797397,3722702
ERR4809106,764995
ERR4809106,1132368
ERR4809106,1502120
ERR4809106,1759252
ERR4809106,3977226
ERR4797518,931123
ERR4797518,1084911
ERR4797518,1759252
ERR4797518,3273107
TRL0115885,497491
TRL0115885,797736
TRL0115885,931123
TRL0115885,1759252
TRL0115885,2505085
ERR2184244,764995
ERR2184244,1759252
ERR2184244,4316114
ERR4812932,62657
ERR4812932,107794
ERR4812932,891756
ERR4812932,1759252
ERR4796541,497491
ERR4796541,797736
ERR4796541,931123
ERR4796541,1759252
ERR4796541,2505085
ERR4796541,4248115
ERR4809259,346693
ERR4809259,497491
ERR4809259,931123
ERR4809259,1759252
ERR4809259,2505085
ERR2510681,355181
ERR2510681,1759252
ERR2510681,4151558
ERR2510681,4307886
ERR2510439,931123
ERR2510439,1759252
ERR2510439,3273107
ERR2510623,931123
ERR2510623,1759252
ERR2510623,3273107
ERR4830435,1759252
ERR4830435,4249732
ERR4829686,62657
ERR4829686,107794
ERR4829686,891756
ERR4829686,1759252
ERR4809329,497491
ERR4809329,797736
ERR4809329,931123
ERR4809329,1759252
ERR4809329,2505085
ERR2184217,62657
ERR2184217,107794
ERR2184217,891756
ERR2184217,1759252
ERR4812503,403364
ERR4812503,764995
ERR4812503,1759252
ERR4811155,1719757
ERR4811155,1759252
ERR4796308,615938
ERR4796308,931123
ERR4796308,1491275
ERR4796308,1759252
ERR4796308,4404247
ERR4813416,403364
ERR4813416,764995
ERR4813416,1759252
Peru4927,62657
Peru4927,107794
Peru4927,891756
Peru4927,1759252
ERR4813960,62657
ERR4813960,107794
ERR4813960,891756
ERR4813960,1759252
ERR4811276,497491
ERR4811276,797736
ERR4811276,931123
ERR4811276,1759252
ERR4811276,2505085
ERR4812575,403364
ERR4812575,764995
ERR4812575,1759252
ERR4829151,615614
ERR4829151,764995
ERR4829151,1759252
Peru5444,62657
Peru5444,107794
Peru5444,891756
Peru5444,1759252
C300,764995
C300,1759252
C300,3388166
C300,4316114
BF01114045,1759252
BF01114045,3836739
ERR4808946,764995
ERR4808946,1132368
ERR4808946,1502120
ERR4808946,1759252
ERR4808946,3977226
C304,497491
C304,797736
C304,931123
C304,1759252
C304,2505085
C304,4248115
ERR4813761,764995
ERR4813761,1759252
ERR4813761,3977226
ERR4813761,4398141
ERR3287433,497491
ERR3287433,797736
ERR3287433,931123
ERR3287433,1759252
ERR3287433,2505085
SAMN02360550,497491
SAMN02360550,797736
SAMN02360550,931123
SAMN02360550,1759252
SAMN02360550,2505085
M0024027-6,764995
M0024027-6,1759252
M0024027-6,4316114
ERR4829602,1759252
ERR4829602,3836739
ERR4812713,62657
ERR4812713,107794
ERR4812713,891756
ERR4812713,1759252
ERR4811998,403364
ERR4811998,764995
ERR4811998,1759252
ERR4828430,62657
ERR4828430,891756
ERR4828430,1759252
ERR4810461,497491
ERR4810461,797736
ERR4810461,931123
ERR4810461,1759252
ERR4810461,2505085
ERR2510478,931123
ERR2510478,1759252
ERR2510478,3273107
PE00291237,615938
PE00291237,931123
PE00291237,1759252
PE00291237,3470377
M0014480-9,764995
M0014480-9,1759252
M0014480-9,4316114
ERR4811638,497491
ERR4811638,797736
ERR4811638,931123
ERR4811638,1759252
ERR4811638,2505085
ERR4796403,615938
ERR4796403,931123
ERR4796403,1759252
ERR4796403,2622402
ERR4796403,4404247
ERR4831260,62657
ERR4831260,107794
ERR4831260,891756
ERR4831260,1759252
TRL0117139,403364
TRL0117139,764995
TRL0117139,1759252
ERR5917715,783601
ERR5917715,1759252
ERR5917715,2411730
ERR3287883,62657
ERR3287883,514245
ERR3287883,1759252
ERR3287883,4229087
Peru4486,403364
Peru4486,764995
