ROLLINGDB_ID,POS
ERR4813760,1759252
ERR4813760,2316912
ERR4813760,2621058
ERR4796523,64028
ERR4796523,931123
ERR4796523,1759252
ERR4796523,1831531
ERR4796523,2989683
ERR4808979,1759252
ERR4808979,2621058
ERR4808979,3414791
ERR4812985,62657
ERR4812985,501615
ERR4812985,1580680
ERR4812985,1759252
ERR4797528,282892
ERR4797528,441823
ERR4797528,931123
ERR4797528,1759252
ERR4797528,1924008
ERR4797528,2078246
ERR4797528,3628520
ERR4797713,342873
ERR4797713,635139
ERR4797713,931123
ERR4797713,1759252
ERR4797713,4044872
Peru2974,1759252
Peru2974,1762615
Peru2974,2077253
Peru2974,2621058
ERR4828383,282892
ERR4828383,441823
ERR4828383,931123
ERR4828383,1759252
ERR4828383,1924008
ERR4828383,2078246
ERR4828383,3628520
Peru4974,784440
Peru4974,790180
Peru4974,1759252
Peru4974,2621058
FS041-141,62657
FS041-141,917905
FS041-141,1396311
FS041-141,1759252
FS041-141,3147742
SAMEA3558210,1759252
SAMEA3558210,2621058
ERR4828370,64028
ERR4828370,529363
ERR4828370,784450
ERR4828370,931123
ERR4828370,1759252
ERR4828370,2989683
Peru4521,801009
Peru4521,1759252
ERR4797016,342873
ERR4797016,635139
ERR4797016,931123
ERR4797016,1759252
ERR4797016,4044872
ERR3287758,1759252
ERR3287758,1762615
ERR3287758,2077253
ERR3287758,2621058
Peru3393,282892
Peru3393,441823
Peru3393,931123
Peru3393,1759252
Peru3393,1924008
Peru3393,2078246
Peru3393,3628520
ERR4813744,62657
ERR4813744,917905
ERR4813744,1396311
ERR4813744,1759252
ERR4813744,3147742
ERR4829900,1759252
ERR5917731,1759252
ERR5917731,1762615
ERR5917731,2077253
ERR5917731,2621058
Peru4672,790180
Peru4672,1759252
Peru4672,2316912
Peru4672,2621058
Peru5105,62657
Peru5105,917905
Peru5105,1396311
Peru5105,1759252
Peru5105,3147742
ERR4797099,282892
ERR4797099,441823
ERR4797099,931123
ERR4797099,1759252
ERR4797099,1924008
ERR4797099,2078246
ERR4797099,3628520
ERR4831347,342873
ERR4831347,635139
ERR4831347,931123
ERR4831347,1759252
ERR4831347,4044872
ERR4830344,64028
ERR4830344,529363
ERR4830344,784450
ERR4830344,931123
ERR4830344,1759252
ERR4830344,2989683
FS068C-242,62657
FS068C-242,501615
FS068C-242,1580680
FS068C-242,1759252
ERR4831384,1759252
ERR4831384,1762615
ERR4831384,2077253
ERR4831384,2621058
ERR4829172,342873
ERR4829172,635139
ERR4829172,931123
ERR4829172,1759252
ERR4829172,4044872
M0022188-8,62657
M0022188-8,917905
M0022188-8,1396311
M0022188-8,1759252
M0022188-8,3147742
ERR4811239,282892
ERR4811239,441823
ERR4811239,931123
ERR4811239,1759252
ERR4811239,1924008
ERR4811239,2078246
ERR4811239,3628520
ERR4809239,61842
ERR4809239,64028
ERR4809239,931123
ERR4809239,1759252
ERR4809239,2763624
ERR4810577,282892
ERR4810577,441823
ERR4810577,931123
ERR4810577,1759252
ERR4810577,1924008
ERR4810577,2078246
ERR4810577,3628520
ERR4809086,62657
ERR4809086,501615
ERR4809086,1580680
ERR4809086,1759252
KOR-K2016-0072,15890
KOR-K2016-0072,282892
KOR-K2016-0072,931123
KOR-K2016-0072,1759252
KOR-K2016-0072,3628520
ERR4813475,1759252
ERR4813475,1762615
ERR4813475,2077253
ERR4813475,2621058
ERR3287647,62657
ERR3287647,501615
ERR3287647,1580680
ERR3287647,1759252
ERR4797078,342873
ERR4797078,635139
ERR4797078,931123
ERR4797078,1759252
ERR4797078,4044872
ERR4822506,62657
ERR4822506,917905
ERR4822506,1396311
ERR4822506,1759252
ERR4822506,3147742
ERR4810619,282892
ERR4810619,441823
ERR4810619,931123
ERR4810619,1759252
ERR4810619,1924008
ERR4810619,2078246
ERR4810619,3628520
TDR007S79L002,62657
TDR007S79L002,501615
TDR007S79L002,1580680
TDR007S79L002,1759252
TDR007S79L002,4272744
ERR3287704,1759252
ERR3287704,2621058
ERR3287704,3414791
ERR4829403,62657
ERR4829403,64325
ERR4829403,1759252
ERR2510631,342873
ERR2510631,635139
ERR2510631,931123
ERR2510631,1759252
ERR2510631,4044872
ERR4828397,931123
ERR4828397,1759252
C052,15890
C052,282892
C052,931123
C052,1759252
C052,3628520
Peru4608,282892
Peru4608,441823
Peru4608,931123
Peru4608,1759252
Peru4608,1924008
Peru4608,2078246
Peru4608,3628520
ERR2184562,1759252
ERR2184562,2621058
ERR2184562,3414791
IDR1800019768,282892
IDR1800019768,441823
IDR1800019768,931123
IDR1800019768,1759252
IDR1800019768,1924008
IDR1800019768,2078246
IDR1800019768,3628520
ERR4829462,1759252
TDR129S132L002,62657
TDR129S132L002,64028
TDR129S132L002,917905
TDR129S132L002,1396311
TDR129S132L002,1759252
TDR129S132L002,3147742
TRL0116928,15890
TRL0116928,282892
TRL0116928,931123
TRL0116928,1759252
TRL0116928,3628520
ERR4808996,1759252
ERR4808996,2621058
ERR4808996,3414791
TRL0116598,62657
TRL0116598,501615
TRL0116598,1580680
TRL0116598,1759252
ERR4831828,64028
ERR4831828,529363
ERR4831828,784450
ERR4831828,931123
ERR4831828,1759252
ERR4831828,2989683
Peru4938,282892
Peru4938,441823
Peru4938,931123
Peru4938,1759252
Peru4938,1924008
Peru4938,2078246
Peru4938,3628520
ERR4813860,1759252
ERR4813860,1762615
ERR4813860,2077253
ERR4813860,2621058
ERR4831087,342873
ERR4831087,635139
ERR4831087,931123
ERR4831087,1759252
ERR4831087,4044872
IDR1900052686,62657
IDR1900052686,917905
IDR1900052686,1396311
IDR1900052686,1759252
IDR1900052686,3147742
ERR4829132,342873
ERR4829132,635139
ERR4829132,931123
ERR4829132,1308161
ERR4829132,1759252
ERR4829132,4044872
Peru4454,801009
Peru4454,1759252
EC311-397,1130526
EC311-397,1759252
SAMN02398711,15890
SAMN02398711,282892
SAMN02398711,931123
SAMN02398711,1759252
SAMN02398711,3628520
ERR4808902,15890
ERR4808902,282892
ERR4808902,931123
ERR4808902,1759252
ERR4808902,3628520
ERR5918012,282892
ERR5918012,441823
ERR5918012,931123
ERR5918012,1759252
ERR5918012,1924008
ERR5918012,2078246
ERR5918012,3628520
ERR4828329,64028
ERR4828329,529363
ERR4828329,784450
ERR4828329,931123
ERR4828329,1759252
ERR4828329,2989683
ERR4812788,1759252
ERR4812788,2621058
ERR4812788,3414791
ERR4813745,784440
ERR4813745,790180
ERR4813745,1759252
ERR4813745,2621058
NLA009501310,1759252
NLA009501310,1762615
NLA009501310,2077253
NLA009501310,2621058
ERR4830236,64028
ERR4830236,529363
ERR4830236,784450
ERR4830236,931123
ERR4830236,1759252
ERR4830236,2989683
ERR4829497,64028
ERR4829497,931123
ERR4829497,1759252
ERR4829497,1831531
ERR4829497,2989683
ERR4831473,1130526
ERR4831473,1759252
ERR4831628,62657
ERR4831628,1759252
ERR4831628,2847994
ERR4831628,3147742
ERR4828363,931123
ERR4828363,1759252
ERR4828363,1924008
ERR4828363,2078246
ERR4828363,3628520
ERR4828830,1130526
ERR4828830,1759252
ERR4811436,62657
ERR4811436,354157
ERR4811436,1759252
ERR4810946,282892
ERR4810946,441823
ERR4810946,931123
ERR4810946,1759252
ERR4810946,1924008
ERR4810946,2078246
ERR4810946,3628520
Peru4142,62657
Peru4142,917905
Peru4142,1396311
Peru4142,1759252
Peru4142,3147742
ERR4829004,353766
ERR4829004,1237536
ERR4829004,1759252
ERR4808948,355181
ERR4808948,1759252
ERR4808948,2905505
ERR4808948,4238963
ERR4797642,282892
ERR4797642,441823
ERR4797642,931123
ERR4797642,1759252
ERR4797642,1924008
ERR4797642,2078246
ERR4797642,3628520
ERR4797340,282892
ERR4797340,441823
ERR4797340,931123
ERR4797340,1759252
ERR4797340,1924008
ERR4797340,2078246
ERR4797340,3628520
ERR4809184,282892
ERR4809184,441823
ERR4809184,931123
ERR4809184,1759252
ERR4809184,1924008
ERR4809184,2078246
ERR4809184,3628520
ERR4796344,342873
ERR4796344,635139
ERR4796344,931123
ERR4796344,1759252
ERR4796344,4044872
ERR5917766,1759252
ERR5917766,1762615
ERR5917766,2077253
ERR5917766,2621058
ERR4832055,282892
ERR4832055,441823
ERR4832055,931123
ERR4832055,1759252
ERR4832055,1924008
ERR4832055,2078246
ERR4832055,3628520
ERR2184406,1130526
ERR2184406,1759252
ERR3287454,784440
ERR3287454,790180
ERR3287454,1759252
ERR3287454,2621058
ERR4796285,282892
ERR4796285,441823
ERR4796285,931123
ERR4796285,1759252
ERR4796285,1924008
ERR4796285,2078246
ERR4796285,3628520
SAMN02360560,15890
SAMN02360560,282892
SAMN02360560,931123
SAMN02360560,1759252
SAMN02360560,3628520
TDR199S150L002,282892
TDR199S150L002,441823
TDR199S150L002,931123
TDR199S150L002,1759252
TDR199S150L002,1924008
TDR199S150L002,2078246
TDR199S150L002,2556078
TDR199S150L002,3628520
ERR4811890,282892
ERR4811890,441823
ERR4811890,931123
ERR4811890,1759252
ERR4811890,1924008
ERR4811890,2078246
ERR4811890,3628520
ERR2184385,1759252
ERR2184385,1762615
ERR2184385,2077253
ERR2184385,2621058
ERR4796737,282892
ERR4796737,441823
ERR4796737,931123
ERR4796737,1759252
ERR4796737,1924008
ERR4796737,2078246
ERR4796737,3628520
ERR4808869,282892
ERR4808869,441823
ERR4808869,931123
ERR4808869,1759252
ERR4808869,1924008
ERR4808869,2078246
ERR4808869,3628520
ERR3287375,62657
ERR3287375,917905
ERR3287375,1396311
ERR3287375,1759252
ERR3287375,3147742
ERR5918064,62657
ERR5918064,501615
ERR5918064,1580680
ERR5918064,1759252
ERR2510245,342873
ERR2510245,635139
ERR2510245,931123
ERR2510245,1759252
ERR2510245,4044872
ERR4822638,62657
ERR4822638,917905
ERR4822638,1396311
ERR4822638,1759252
ERR4822638,3147742
ERR2510570,342873
ERR2510570,635139
ERR2510570,931123
ERR2510570,1759252
ERR2510570,4044872
C428,282892
C428,441823
C428,931123
C428,1759252
C428,1924008
C428,2078246
C428,3628520
ERR4810836,282892
ERR4810836,441823
ERR4810836,931123
ERR4810836,1759252
ERR4810836,1924008
ERR4810836,2078246
ERR4810836,3628520
ERR4829539,1130526
ERR4829539,1759252
ERR4831474,342873
ERR4831474,635139
ERR4831474,931123
ERR4831474,1759252
ERR4831474,4044872
KOR-K2016-0096,1759252
ERR4829520,1130526
ERR4829520,1759252
ERR4812996,801009
ERR4812996,1759252
ERR4830482,1130526
ERR4830482,1759252
ERR4811564,282892
ERR4811564,441823
ERR4811564,931123
ERR4811564,1759252
ERR4811564,1924008
ERR4811564,2078246
ERR4811564,3628520
TDR112S88L002,15890
TDR112S88L002,282892
TDR112S88L002,931123
TDR112S88L002,1759252
TDR112S88L002,3628520
ERR4828240,282892
ERR4828240,441823
ERR4828240,931123
ERR4828240,1759252
ERR4828240,1924008
ERR4828240,2078246
ERR4828240,3628520
ERR4822499,62657
ERR4822499,917905
ERR4822499,1396311
ERR4822499,1759252
ERR4822499,3147742
ERR4828502,282892
ERR4828502,441823
ERR4828502,931123
ERR4828502,1759252
ERR4828502,1924008
ERR4828502,2078246
ERR4828502,3628520
SAMEA3558155,790180
SAMEA3558155,1759252
SAMEA3558155,2316912
SAMEA3558155,2621058
ERR4831004,282892
ERR4831004,441823
ERR4831004,931123
ERR4831004,1759252
ERR4831004,1924008
ERR4831004,2078246
ERR4831004,3628520
C214,282892
C214,441823
C214,931123
C214,1759252
C214,1924008
C214,2078246
C214,3628520
ERR4831453,342873
ERR4831453,635139
ERR4831453,931123
ERR4831453,1759252
ERR4831453,4044872
ERR5918079,355181
ERR5918079,1759252
ERR5918079,2905505
ERR5918079,4238963
ERR4812459,62657
ERR4812459,917905
ERR4812459,1396311
ERR4812459,1759252
ERR4812459,3147742
ERR4829120,1130526
ERR4829120,1759252
02R0237,1130526
02R0237,1759252
ERR4796740,282892
ERR4796740,441823
ERR4796740,931123
ERR4796740,1759252
ERR4796740,1924008
ERR4796740,2078246
ERR4796740,3628520
Peru4565,801009
Peru4565,1759252
ERR4811877,282892
ERR4811877,931123
ERR4811877,1759252
ERR4811877,3309880
ERR4809135,282892
ERR4809135,441823
ERR4809135,931123
ERR4809135,1759252
ERR4809135,1924008
ERR4809135,2078246
ERR4809135,3628520
ERR5918062,282892
ERR5918062,441823
ERR5918062,931123
ERR5918062,1759252
ERR5918062,1924008
ERR5918062,2078246
ERR5918062,3628520
ERR3287648,282892
ERR3287648,441823
ERR3287648,931123
ERR3287648,1759252
ERR3287648,1924008
ERR3287648,2078246
ERR3287648,3628520
ERR4831486,64028
ERR4831486,931123
ERR4831486,1759252
ERR4831486,1831531
ERR4831486,2989683
JPN-R2012-0089,282892
JPN-R2012-0089,931123
JPN-R2012-0089,1759252
JPN-R2012-0089,2078246
JPN-R2012-0089,3628520
ERR2510468,342873
ERR2510468,635139
ERR2510468,931123
ERR2510468,1759252
ERR2510468,4044872
ERR4831897,282892
ERR4831897,441823
ERR4831897,931123
ERR4831897,1759252
ERR4831897,1924008
ERR4831897,2078246
ERR4831897,3628520
ERR4831001,282892
ERR4831001,441823
ERR4831001,931123
ERR4831001,1759252
ERR4831001,1924008
ERR4831001,2078246
ERR4831001,3628520
JPN-R2012-0006,16526
JPN-R2012-0006,64028
JPN-R2012-0006,931123
JPN-R2012-0006,1136017
JPN-R2012-0006,1759252
JPN-R2012-0006,2737201
ERR4813406,62657
ERR4813406,917905
ERR4813406,1396311
ERR4813406,1759252
ERR4813406,3147742
Peru4089,1759252
Peru4089,2621058
Peru4089,3414791
ERR4812010,62657
ERR4812010,501615
ERR4812010,1580680
ERR4812010,1759252
ERR4830188,282892
ERR4830188,441823
ERR4830188,931123
ERR4830188,1759252
ERR4830188,1924008
ERR4830188,2078246
ERR4830188,3628520
ERR4811432,1759252
ERR4811432,1762615
ERR4811432,2077253
ERR4811432,2621058
ERR5918068,784440
ERR5918068,790180
ERR5918068,1759252
ERR5918068,2621058
ERR4829933,282892
ERR4829933,441823
ERR4829933,931123
ERR4829933,1759252
ERR4829933,1924008
ERR4829933,2078246
ERR4829933,3628520
ERR2510433,342873
ERR2510433,635139
ERR2510433,931123
ERR2510433,1759252
ERR2510433,4044872
Peru2911,784440
Peru2911,790180
Peru2911,1759252
Peru2911,2621058
Peru3070,1759252
Peru3070,1762615
Peru3070,2077253
Peru3070,2621058
ERR2510415,342873
ERR2510415,635139
ERR2510415,931123
ERR2510415,1759252
ERR2510415,4044872
ERR4797736,931123
ERR4797736,1759252
ERR4829724,783601
ERR4829724,1237536
ERR4829724,1429038
ERR4829724,1759252
ERR2184572,62657
ERR2184572,917905
ERR2184572,1396311
ERR2184572,1759252
ERR2184572,3147742
ERR4796506,342873
ERR4796506,635139
ERR4796506,931123
ERR4796506,1759252
ERR4796506,1914217
ERR4796506,4044872
ERR4831162,355181
ERR4831162,1759252
ERR4831162,2905505
ERR4831162,4238963
ERR4796290,342873
ERR4796290,635139
ERR4796290,931123
ERR4796290,1759252
ERR4796290,4044872
TRL0113347,355181
TRL0113347,1759252
TRL0113347,2905505
TRL0113347,4238963
ERR4812392,1759252
ERR4812392,2621058
ERR4812392,3414791
ERR3287314,62657
ERR3287314,917905
ERR3287314,1396311
ERR3287314,1759252
ERR3287314,3147742
ERR4796838,342873
ERR4796838,635139
ERR4796838,931123
ERR4796838,1759252
ERR4796838,1914217
ERR4796838,4044872
ERR4797772,282892
ERR4797772,441823
ERR4797772,931123
ERR4797772,1759252
ERR4797772,1924008
ERR4797772,2078246
ERR4797772,3628520
ERR4797137,282892
ERR4797137,441823
ERR4797137,931123
ERR4797137,1759252
ERR4797137,1924008
ERR4797137,2078246
ERR4797137,3628520
ERR4828186,64028
ERR4828186,529363
ERR4828186,784450
ERR4828186,931123
ERR4828186,1759252
ERR4828186,2989683
ERR4811733,282892
ERR4811733,441823
ERR4811733,931123
ERR4811733,1759252
ERR4811733,1924008
ERR4811733,2078246
ERR4811733,3628520
ERR4797292,1130526
ERR4797292,1759252
IDR1600020202,62657
IDR1600020202,917905
IDR1600020202,1396311
IDR1600020202,1759252
IDR1600020202,3147742
ERR4830899,282892
ERR4830899,441823
ERR4830899,931123
ERR4830899,1759252
ERR4830899,1924008
ERR4830899,2078246
ERR4830899,3628520
Peru4079,62657
Peru4079,501615
Peru4079,1580680
Peru4079,1759252
TRL0114463,282892
TRL0114463,441823
TRL0114463,931123
TRL0114463,1759252
TRL0114463,1924008
TRL0114463,2078246
TRL0114463,3628520
ERR4830369,282892
ERR4830369,441823
ERR4830369,931123
ERR4830369,1759252
ERR4830369,1924008
ERR4830369,2078246
ERR4830369,3628520
ERR4812052,1759252
ERR4812052,1762615
ERR4812052,2077253
ERR4812052,2621058
TRL0083502,282892
TRL0083502,441823
TRL0083502,931123
TRL0083502,1759252
TRL0083502,1924008
TRL0083502,2078246
TRL0083502,3628520
ERR3287799,282892
ERR3287799,441823
ERR3287799,931123
ERR3287799,1759252
ERR3287799,1924008
ERR3287799,2078246
ERR3287799,3628520
ERR4808923,1759252
ERR4808923,4152890
ERR4812599,1759252
ERR4812599,2905505
ERR4812599,4238963
Peru5445,801009
Peru5445,1759252
02R1076,62657
02R1076,917905
02R1076,1396311
02R1076,1759252
02R1076,3147742
ERR4813998,1759252
ERR4813998,1762615
ERR4813998,2077253
ERR4813998,2621058
ERR4812752,784440
ERR4812752,790180
ERR4812752,1759252
ERR4812752,2621058
ERR4828927,1130526
ERR4828927,1759252
ERR4831137,1759252
ERR4831137,4152890
ERR4810582,282892
ERR4810582,441823
ERR4810582,931123
ERR4810582,1759252
ERR4810582,1924008
ERR4810582,2078246
ERR4810582,3628520
ERR3287848,62657
ERR3287848,501615
ERR3287848,1580680
ERR3287848,1759252
ERR2184261,355181
ERR2184261,1759252
ERR2184261,2905505
ERR2184261,4238963
ERR4811245,1759252
ERR4811245,4152890
ERR4796989,282892
ERR4796989,441823
ERR4796989,931123
ERR4796989,1759252
ERR4796989,1924008
ERR4796989,2078246
ERR4796989,3628520
ERR4797419,282892
ERR4797419,441823
ERR4797419,931123
ERR4797419,1759252
ERR4797419,1924008
ERR4797419,2078246
ERR4797419,3628520
ERR4796270,342873
ERR4796270,635139
ERR4796270,931123
ERR4796270,1759252
ERR4796270,4044872
ERR4812458,1759252
ERR4812458,1762615
ERR4812458,2077253
ERR4812458,2621058
ERR4832058,282892
ERR4832058,441823
ERR4832058,931123
ERR4832058,1759252
ERR4832058,1924008
ERR4832058,2078246
ERR4832058,3628520
ERR4809345,1759252
ERR4809345,2621058
ERR4809345,3414791
TDR78S175L002,282892
TDR78S175L002,441823
TDR78S175L002,931123
TDR78S175L002,1759252
TDR78S175L002,1924008
TDR78S175L002,2078246
TDR78S175L002,3628520
ERR4822539,355181
ERR4822539,1759252
ERR4822539,2905505
ERR4822539,4238963
ERR4797401,342873
ERR4797401,635139
ERR4797401,931123
ERR4797401,1759252
ERR4797401,4044872
ERR4811990,62657
ERR4811990,917905
ERR4811990,1396311
ERR4811990,1759252
ERR4811990,3147742
ERR4829445,62657
ERR4829445,917905
ERR4829445,1396311
ERR4829445,1759252
ERR4829445,3147742
SAMN02567674,784440
SAMN02567674,790180
SAMN02567674,1759252
SAMN02567674,2621058
ERR4829685,16526
ERR4829685,64028
ERR4829685,931123
ERR4829685,1136017
ERR4829685,1759252
ERR4829685,2737201
TRL0037975,1130526
TRL0037975,1759252
ERR4814016,1759252
ERR4814016,2905505
ERR4814016,4238963
TDR67S103L002,18091
TDR67S103L002,435708
TDR67S103L002,1098698
TDR67S103L002,1759252
TDR67S103L002,4155050
TDR67S103L002,4215467
ERR4810658,282892
ERR4810658,441823
ERR4810658,931123
ERR4810658,1759252
ERR4810658,1924008
ERR4810658,2078246
ERR4810658,3628520
ERR4831407,1130526
ERR4831407,1759252
ERR3287787,1759252
ERR3287787,2621058
ERR3287787,3414791
KF00065920,1759252
KF00065920,2621058
KF00065920,3414791
ERR4810979,353766
ERR4810979,1237536
ERR4810979,1759252
ERR4831182,931123
ERR4831182,1759252
ERR4829100,18091
ERR4829100,1308161
ERR4829100,1759252
ERR4829100,1886982
ERR4829100,2426317
SAMEA3558207,62657
SAMEA3558207,917905
SAMEA3558207,1396311
SAMEA3558207,1759252
SAMEA3558207,3147742
ERR2510322,62657
ERR2510322,501615
ERR2510322,1580680
ERR2510322,1759252
ERR4828671,282892
ERR4828671,441823
ERR4828671,931123
ERR4828671,1759252
ERR4828671,1924008
ERR4828671,2078246
ERR4828671,3628520
ERR4811074,282892
ERR4811074,441823
ERR4811074,931123
ERR4811074,1759252
ERR4811074,1924008
ERR4811074,2078246
ERR4811074,3628520
Peru4649,62657
Peru4649,917905
Peru4649,1396311
Peru4649,1759252
Peru4649,3147742
ERR4812577,1759252
ERR4812577,1762615
ERR4812577,2077253
ERR4812577,2621058
ERR4828149,282892
ERR4828149,441823
ERR4828149,931123
ERR4828149,1759252
ERR4828149,1924008
ERR4828149,2078246
ERR4828149,3628520
ERR4809298,355181
ERR4809298,1759252
ERR4809298,2905505
ERR4809298,4238963
1788,282892
1788,441823
1788,931123
1788,1759252
1788,1924008
1788,2078246
1788,3628520
ERR4831009,282892
ERR4831009,441823
ERR4831009,931123
ERR4831009,1759252
ERR4831009,1924008
ERR4831009,2078246
ERR4831009,3628520
ERR4796965,282892
ERR4796965,441823
ERR4796965,931123
ERR4796965,1759252
ERR4796965,1924008
ERR4796965,2078246
ERR4796965,3628520
ERR4813790,784440
ERR4813790,790180
ERR4813790,1759252
ERR4813790,2621058
ERR4796650,342873
ERR4796650,635139
ERR4796650,931123
ERR4796650,1759252
ERR4796650,4044872
ERR4809000,282892
ERR4809000,441823
ERR4809000,931123
ERR4809000,1759252
ERR4809000,1924008
ERR4809000,2078246
ERR4809000,3628520
19-1773-0234,282892
19-1773-0234,441823
19-1773-0234,931123
19-1773-0234,1759252
19-1773-0234,1924008
19-1773-0234,2078246
19-1773-0234,3628520
ERR4830112,282892
ERR4830112,441823
ERR4830112,931123
ERR4830112,1759252
ERR4830112,1924008
ERR4830112,2078246
ERR4830112,3628520
ERR2510562,342873
ERR2510562,635139
ERR2510562,931123
ERR2510562,1759252
ERR2510562,4044872
1795,1759252
SAMEA3558187,1130526
SAMEA3558187,1759252
ERR4829126,64028
ERR4829126,529363
ERR4829126,931123
ERR4829126,1167274
ERR4829126,1759252
ERR4829126,2989683
ERR4796538,282892
ERR4796538,441823
ERR4796538,931123
ERR4796538,1759252
ERR4796538,1924008
ERR4796538,2078246
ERR4796538,3628520
Peru2927,1759252
Peru2927,1762615
Peru2927,2077253
Peru2927,2621058
ERR4830978,282892
ERR4830978,441823
ERR4830978,931123
ERR4830978,1759252
ERR4830978,1924008
ERR4830978,2078246
ERR4830978,3628520
ERR4811626,45073
ERR4811626,1759252
ERR4811626,4238963
ERR4796943,16526
ERR4796943,64028
ERR4796943,931123
ERR4796943,1136017
ERR4796943,1759252
ERR4796943,2737201
ERR4797005,64028
ERR4797005,931123
ERR4797005,1759252
ERR4797005,1831531
ERR4797005,2989683
ERR4808909,282892
ERR4808909,441823
ERR4808909,931123
ERR4808909,1759252
ERR4808909,1924008
ERR4808909,2078246
ERR4808909,3628520
ERR4829700,1130526
ERR4829700,1759252
ERR4797329,282892
ERR4797329,441823
ERR4797329,931123
ERR4797329,1759252
ERR4797329,1924008
ERR4797329,2078246
ERR4797329,3628520
ERR2184222,1759252
ERR2184222,1762615
ERR2184222,2077253
ERR2184222,2621058
ERR4812957,1130526
ERR4812957,1759252
ERR4830068,282892
ERR4830068,441823
ERR4830068,931123
ERR4830068,1759252
ERR4830068,1924008
ERR4830068,2078246
ERR4830068,3628520
ERR5918020,282892
ERR5918020,441823
ERR5918020,931123
ERR5918020,1759252
ERR5918020,1924008
ERR5918020,2078246
ERR5918020,3628520
ERR4829568,1130526
ERR4829568,1759252
ERR4831005,353766
ERR4831005,1237536
ERR4831005,1759252
ERR4796400,64028
ERR4796400,931123
ERR4796400,1759252
ERR4796400,1831531
ERR4796400,2989683
TDR159S106L002,62657
TDR159S106L002,917905
TDR159S106L002,1396311
TDR159S106L002,1759252
TDR159S106L002,3147742
ERR4797640,282892
ERR4797640,441823
ERR4797640,931123
ERR4797640,1759252
ERR4797640,1924008
ERR4797640,2078246
ERR4797640,3628520
ERR4812929,1759252
ERR4812929,1762615
ERR4812929,2077253
ERR4812929,2621058
ERR4811428,18091
ERR4811428,118469
ERR4811428,1104308
ERR4811428,1308161
ERR4811428,1759252
ERR4811428,1886982
ERR4811428,4260742
KOR-K2016-0134,282892
KOR-K2016-0134,441823
KOR-K2016-0134,931123
KOR-K2016-0134,1759252
KOR-K2016-0134,1924008
KOR-K2016-0134,2078246
KOR-K2016-0134,3628520
ERR5918030,1759252
ERR5918030,2621058
ERR5918030,3414791
ERR4797832,342873
ERR4797832,635139
ERR4797832,931123
ERR4797832,1759252
ERR4797832,4044872
ERR4830728,355181
ERR4830728,1759252
ERR4830728,2905505
ERR4830728,4238963
ERR2184579,62657
ERR2184579,917905
ERR2184579,1396311
ERR2184579,1759252
ERR2184579,3147742
ERR4813459,62657
ERR4813459,501615
ERR4813459,1580680
ERR4813459,1759252
Peru3372,62657
Peru3372,917905
Peru3372,1396311
Peru3372,1759252
Peru3372,3147742
ERR4829153,18091
ERR4829153,1759252
ERR4829153,2069304
ERR4829153,2316912
ERR4829153,4155050
ERR4829153,4215467
ERR4828968,62657
ERR4828968,917905
ERR4828968,1396311
ERR4828968,1759252
ERR4828968,3147742
Peru4062,1130526
Peru4062,1759252
ERR5917755,62657
ERR5917755,917905
ERR5917755,1396311
ERR5917755,1759252
ERR5917755,3147742
ERR4813089,62657
ERR4813089,917905
ERR4813089,1396311
ERR4813089,1759252
ERR4813089,3147742
ERR4828863,784440
ERR4828863,790180
ERR4828863,1759252
ERR4828863,2621058
ERR4797631,282892
ERR4797631,441823
ERR4797631,931123
ERR4797631,1759252
ERR4797631,1924008
ERR4797631,2078246
ERR4797631,3628520
ERR4811124,282892
ERR4811124,441823
ERR4811124,931123
ERR4811124,1759252
ERR4811124,1924008
ERR4811124,2078246
ERR4811124,3628520
ERR4828957,62657
ERR4828957,917905
ERR4828957,1396311
ERR4828957,1759252
ERR4828957,3147742
ERR4813806,1759252
ERR4813806,1762615
ERR4813806,2077253
ERR4813806,2621058
ERR4796905,282892
ERR4796905,441823
ERR4796905,931123
ERR4796905,1759252
ERR4796905,1924008
ERR4796905,2078246
ERR4796905,3628520
ERR4797761,342873
ERR4797761,635139
ERR4797761,931123
ERR4797761,1759252
ERR4797761,4044872
ERR4797018,1759252
ERR4797018,1762615
ERR4797018,2077253
ERR4797018,2621058
JG00423359,282892
JG00423359,441823
JG00423359,931123
JG00423359,1759252
JG00423359,1924008
JG00423359,2078246
JG00423359,3628520
ERR4822567,1759252
ERR4822567,4152890
ERR4828954,62657
ERR4828954,917905
ERR4828954,1396311
ERR4828954,1759252
ERR4828954,3147742
FS519-287,61842
FS519-287,64028
FS519-287,931123
FS519-287,1759252
FS519-287,2763624
ERR4829378,282892
ERR4829378,441823
ERR4829378,931123
ERR4829378,1759252
ERR4829378,1924008
ERR4829378,2078246
ERR4829378,3628520
ERR4829378,4238675
ERR4828651,282892
ERR4828651,441823
ERR4828651,931123
ERR4828651,1759252
ERR4828651,1924008
ERR4828651,2078246
ERR4828651,3628520
ERR4797180,282892
ERR4797180,441823
ERR4797180,931123
ERR4797180,1759252
ERR4797180,1924008
ERR4797180,2078246
ERR4797180,3628520
Peru4936,801009
Peru4936,1759252
KOR-K2016-0194,15890
KOR-K2016-0194,282892
KOR-K2016-0194,931123
KOR-K2016-0194,1759252
KOR-K2016-0194,3628520
ERR4796356,342873
ERR4796356,635139
ERR4796356,931123
ERR4796356,1759252
ERR4796356,4044872
TRL0115581,15890
TRL0115581,282892
